Item;Order Date;Sales;Profit
Spices;11/04/2017;2062;268.06
Biscuits;04/09/2016;2463;197.04
Legumes;09/12/2015;506;136.62
Chicken;09/12/2015;1354;500.98
Chocolates;09/12/2015;1030;247.2
Salt;12/02/2015;530;174.9
Soft Drinks;12/02/2015;1409;408.61
Breads & Buns;12/02/2015;1419;255.42
Flour;04/05/2015;2371;900.98
Noodles;09/03/2018;1078;258.72
Eggs;5/19/2018;1084;54.2
Flour;5/19/2018;1498;179.76
Legumes;5/19/2018;1797;449.25
Legumes;07/01/2015;1596;351.12
Fresh Fruits;01/11/2015;2019;868.17
Breads & Buns;9/24/2018;2146;643.8
Eggs;06/02/2015;544;174.08
Fresh Vegetables;06/02/2015;1271;152.52
Soft Drinks;2/13/2017;762;129.54
Cakes;12/15/2017;1862;800.66
Edible Oil & Ghee;12/15/2017;617;209.78
Fish;10/07/2015;2130;426
Legumes;07/07/2017;1272;63.6
Legumes;9/16/2018;661;92.54
Chicken;9/16/2018;2290;480.9
Health Drinks;12/03/2017;1182;260.04
Salt;12/03/2017;2128;893.76
Salt;12/03/2017;2042;735.12
Eggs;12/03/2017;1819;582.08
Cakes;12/03/2017;2310;993.3
Breads & Buns;1/21/2018;1405;252.9
Soft Drinks;1/21/2018;2103;883.26
Spices;1/21/2018;2158;366.86
Noodles;1/21/2018;1399;307.78
Cookies;1/21/2018;1333;199.95
Noodles;1/21/2018;2014;443.08
Edible Oil & Ghee;09/08/2015;1808;108.48
Cakes;01/04/2015;2033;325.28
Health Drinks;01/04/2015;698;223.36
Chocolates;01/04/2015;759;174.57
Organic Staples;8/27/2017;700;252
Cakes;8/27/2017;550;203.5
Organic Staples;8/27/2017;1454;232.64
Chicken;8/27/2017;1194;143.28
Spices;5/27/2015;637;267.54
Meat;5/27/2015;516;196.08
Fresh Vegetables;3/20/2017;2238;604.26
Eggs;10/02/2018;2032;386.08
Edible Oil & Ghee;10/02/2018;1842;755.22
Organic Fruits;10/02/2018;1589;190.68
Rice;10/02/2018;1531;214.34
Eggs;04/07/2017;1641;656.4
Cakes;12/07/2016;1586;697.84
Soft Drinks;9/18/2017;1655;380.65
Noodles;12/29/2015;1958;215.38
Fresh Fruits;12/29/2015;1083;249.09
Cakes;7/23/2018;2031;101.55
Fish;9/18/2018;1617;80.85
Health Drinks;8/31/2016;1758;580.14
Flour;11/03/2018;1881;733.59
Chocolates;02/08/2016;1658;132.64
Health Drinks;1/13/2015;1401;462.33
Chicken;1/13/2015;1949;760.11
Health Drinks;1/13/2015;2239;985.16
Noodles;1/13/2015;1903;666.05
Flour;1/13/2015;1367;136.7
Flour;5/14/2015;1000;420
Rice;5/19/2017;535;219.35
Fish;1/30/2018;1562;218.68
Fish;1/30/2018;1114;189.38
Organic Staples;1/30/2018;2382;119.1
Spices;1/30/2018;649;201.19
Organic Fruits;1/30/2018;1880;601.6
Health Drinks;1/30/2018;825;255.75
Cookies;6/29/2015;1026;379.62
Rice;8/21/2016;1273;152.76
Legumes;8/21/2016;1072;182.24
Eggs;8/21/2016;1794;430.56
Cakes;8/21/2016;1889;604.48
Eggs;10/03/2016;2196;790.56
Rice;10/03/2016;1856;705.28
Legumes;10/03/2016;2406;1010.52
Eggs;10/03/2016;1746;576.18
Chicken;5/23/2016;704;154.88
Breads & Buns;3/17/2018;1787;268.05
Cookies;12/12/2016;825;313.5
Cookies;6/26/2016;1702;663.78
Noodles;6/26/2016;1167;233.4
Legumes;6/26/2016;1059;349.47
Breads & Buns;6/26/2016;1546;479.26
Fresh Fruits;5/20/2017;2135;576.45
Chocolates;9/20/2015;1802;558.62
Spices;9/20/2015;979;78.32
Organic Staples;9/21/2018;816;155.04
Organic Staples;12/24/2016;663;218.79
Organic Staples;12/24/2016;1627;715.88
Health Drinks;12/24/2016;1549;588.62
Organic Vegetables;11/27/2016;2018;585.22
Cookies;2/20/2018;1983;456.09
Organic Vegetables;2/20/2018;2029;385.51
Eggs;8/18/2017;1980;118.8
Legumes;03/12/2017;2375;332.5
Cakes;4/22/2018;1736;86.8
Noodles;11/01/2015;1843;313.31
Flour;11/01/2015;1176;529.2
Biscuits;02/03/2016;662;165.5
Fish;02/03/2016;1501;345.23
Fresh Fruits;10/13/2015;1900;722
Eggs;10/13/2015;1471;147.1
Fish;10/13/2015;874;367.08
Breads & Buns;10/13/2015;1259;415.47
Noodles;5/14/2018;1670;83.5
Organic Fruits;5/14/2018;1801;468.26
Soft Drinks;3/20/2016;1776;372.96
Soft Drinks;9/15/2017;2031;243.72
Breads & Buns;6/28/2015;2081;478.63
Chocolates;6/28/2015;2166;714.78
Soft Drinks;6/28/2015;1152;391.68
Fresh Vegetables;6/28/2015;1831;128.17
Health Drinks;6/28/2015;2313;693.9
Biscuits;6/20/2018;1918;421.96
Organic Staples;6/20/2018;1580;553
Chocolates;05/09/2015;506;86.02
Cookies;05/09/2015;1291;477.67
Cakes;8/21/2018;681;211.11
Breads & Buns;8/21/2018;553;27.65
Legumes;8/21/2018;693;173.25
Chicken;6/16/2018;1712;650.56
Soft Drinks;6/16/2018;1336;160.32
Cookies;6/16/2018;1095;339.45
Soft Drinks;6/16/2018;1950;682.5
Organic Staples;7/23/2017;1478;251.26
Flour;7/23/2017;1726;759.44
Soft Drinks;7/23/2017;1423;270.37
Noodles;09/08/2015;506;65.78
Breads & Buns;11/04/2018;866;147.22
Eggs;03/07/2017;982;235.68
Spices;11/20/2016;1287;579.15
Meat;11/20/2016;2205;463.05
Flour;11/20/2016;1808;162.72
Chicken;11/07/2017;680;108.8
Rice;11/07/2017;2386;858.96
Soft Drinks;11/07/2017;2280;615.6
Health Drinks;11/07/2017;2008;742.96
Organic Staples;10/13/2016;652;123.88
Cakes;10/13/2016;2076;103.8
Salt;01/01/2018;1353;419.43
Fresh Vegetables;02/07/2015;740;155.4
Health Drinks;6/20/2017;1100;308
Fish;6/20/2017;1759;211.08
Eggs;5/28/2017;2099;230.89
Cakes;2/19/2017;1935;638.55
Spices;2/19/2017;1316;105.28
Noodles;08/03/2015;2040;510
Organic Staples;08/03/2015;1742;487.76
Legumes;08/03/2015;1559;420.93
Biscuits;04/10/2018;1141;148.33
Meat;04/10/2018;2060;679.8
Flour;06/09/2015;1426;570.4
Breads & Buns;06/09/2015;1263;88.41
Legumes;01/05/2017;1880;714.4
Meat;01/05/2017;899;224.75
Flour;01/05/2017;1417;524.29
Chicken;01/10/2015;1066;191.88
Fish;01/10/2015;1330;119.7
Health Drinks;9/29/2017;1677;603.72
Health Drinks;04/06/2015;627;250.8
Organic Staples;09/03/2017;1598;719.1
Breads & Buns;09/03/2017;1852;796.36
Edible Oil & Ghee;10/19/2016;1970;492.5
Fish;12/10/2015;1504;135.36
Organic Vegetables;12/10/2015;1795;448.75
Flour;8/25/2018;693;187.11
Soft Drinks;1/17/2017;866;207.84
Spices;1/17/2017;1704;766.8
Cakes;1/17/2017;1306;404.86
Rice;9/17/2015;1761;352.2
Cakes;11/30/2018;2195;373.15
Health Drinks;11/30/2018;1733;623.88
Organic Vegetables;10/09/2016;882;97.02
Breads & Buns;12/23/2018;2137;512.88
Fresh Vegetables;10/22/2017;2172;304.08
Cookies;4/29/2015;804;64.32
Edible Oil & Ghee;4/25/2016;1436;588.76
Organic Staples;6/26/2018;1798;359.6
Flour;10/14/2018;2043;204.3
Health Drinks;12/09/2015;1762;123.34
Breads & Buns;6/20/2018;1290;399.9
Breads & Buns;6/20/2018;1615;613.7
Legumes;6/26/2018;748;224.4
Noodles;6/26/2018;2275;318.5
Spices;6/26/2018;1056;211.2
Salt;11/10/2017;1778;266.7
Flour;11/10/2017;783;195.75
Legumes;10/03/2017;2263;429.97
Organic Fruits;09/09/2015;1752;350.4
Eggs;10/29/2018;1647;708.21
Soft Drinks;04/10/2017;1966;393.2
Chocolates;11/11/2018;745;37.25
Fish;11/11/2018;1233;480.87
Chicken;9/15/2018;1331;212.96
Edible Oil & Ghee;04/08/2017;2336;116.8
Health Drinks;04/08/2017;1441;634.04
Noodles;04/08/2017;951;85.59
Chocolates;12/30/2018;1240;458.8
Cookies;12/30/2018;1854;685.98
Chocolates;12/30/2018;1167;455.13
Legumes;09/02/2018;2372;853.92
Organic Vegetables;09/02/2018;1579;442.12
Legumes;09/02/2018;1734;329.46
Health Drinks;5/31/2016;2069;558.63
Cakes;11/27/2018;1404;238.68
Rice;11/27/2018;2048;552.96
Soft Drinks;6/15/2015;1008;302.4
Eggs;6/15/2015;1539;507.87
Spices;6/15/2015;2459;442.62
Chocolates;03/05/2017;1249;462.13
Cakes;03/05/2017;1410;70.5
Fish;12/05/2015;845;354.9
Chicken;04/11/2016;558;189.72
Organic Staples;04/11/2016;1783;374.43
Noodles;04/11/2016;2232;491.04
Legumes;9/15/2017;1967;885.15
Biscuits;9/13/2015;1118;402.48
Spices;9/13/2015;1964;451.72
Noodles;10/05/2016;938;300.16
Biscuits;10/05/2016;2127;425.4
Soft Drinks;4/14/2018;1198;179.7
Rice;4/14/2018;905;307.7
Cakes;4/14/2018;1655;662
Fresh Vegetables;09/02/2018;712;306.16
Organic Fruits;6/20/2017;735;183.75
Chocolates;6/20/2017;664;92.96
Spices;6/20/2017;1004;200.8
Soft Drinks;6/20/2017;1641;262.56
Cakes;11/05/2018;1972;138.04
Biscuits;12/13/2016;1551;666.93
Edible Oil & Ghee;12/13/2016;1703;255.45
Fresh Vegetables;6/19/2017;1208;410.72
Salt;12/13/2017;1681;151.29
Biscuits;12/13/2017;1988;238.56
Flour;5/29/2016;2135;704.55
Organic Fruits;5/29/2016;1254;551.76
Spices;5/29/2016;2105;252.6
Fresh Vegetables;7/26/2016;1140;273.6
Chocolates;11/28/2018;2480;248
Soft Drinks;11/28/2018;2439;195.12
Legumes;11/28/2018;546;65.52
Salt;11/28/2018;951;95.1
Flour;11/28/2018;2279;113.95
Chocolates;04/03/2018;1102;495.9
Fresh Vegetables;12/28/2018;1992;338.64
Spices;12/28/2018;963;182.97
Organic Vegetables;11/30/2018;1011;161.76
Eggs;5/15/2018;992;148.8
Chicken;5/15/2018;1702;408.48
Chicken;5/15/2018;2341;117.05
Biscuits;9/22/2016;945;425.25
Chocolates;11/14/2018;1161;441.18
Soft Drinks;11/27/2016;1097;252.31
Breads & Buns;09/01/2017;2319;417.42
Edible Oil & Ghee;9/22/2015;1758;158.22
Noodles;04/09/2018;1792;197.12
Cakes;04/09/2018;2432;753.92
Edible Oil & Ghee;04/09/2018;2049;778.62
Breads & Buns;04/09/2018;2229;267.48
Cakes;04/09/2018;1120;459.2
Meat;04/09/2018;1481;88.86
Rice;1/16/2015;1398;139.8
Health Drinks;1/16/2015;990;237.6
Spices;1/16/2015;2152;430.4
Meat;1/16/2015;1169;362.39
Organic Staples;10/05/2018;617;197.44
Cakes;10/05/2018;1090;250.7
Fresh Vegetables;07/09/2018;1205;494.05
Fish;01/07/2018;758;303.2
Meat;5/30/2017;1074;118.14
Breads & Buns;12/09/2016;829;49.74
Chocolates;10/03/2017;618;148.32
Legumes;11/11/2015;911;91.1
Edible Oil & Ghee;11/11/2015;1722;154.98
Soft Drinks;11/11/2015;1660;315.4
Biscuits;9/29/2018;2494;548.68
Fish;9/29/2018;2444;415.48
Noodles;9/29/2018;1175;70.5
Fish;03/10/2016;1868;317.56
Spices;5/21/2018;1862;409.64
Chocolates;5/21/2018;869;243.32
Cookies;3/29/2016;1747;244.58
Rice;09/09/2017;1612;386.88
Biscuits;8/26/2017;2297;895.83
Health Drinks;8/26/2017;1534;475.54
Cookies;5/21/2015;807;80.7
Fresh Vegetables;5/21/2015;575;132.25
Chocolates;10/28/2016;1805;649.8
Edible Oil & Ghee;10/28/2016;1700;459
Soft Drinks;10/28/2016;1010;141.4
Breads & Buns;10/28/2016;748;89.76
Cookies;11/10/2017;2361;118.05
Health Drinks;12/22/2018;672;275.52
Cakes;08/07/2016;817;98.04
Chocolates;10/01/2017;2139;962.55
Fish;10/29/2017;2198;351.68
Chocolates;12/22/2018;2176;500.48
Spices;05/12/2015;905;108.6
Fresh Vegetables;12/01/2015;1541;600.99
Cookies;08/03/2018;2343;515.46
Organic Staples;9/24/2018;567;147.42
Eggs;11/19/2018;1712;188.32
Chocolates;05/05/2015;1756;684.84
Fish;6/29/2018;896;367.36
Fish;9/20/2015;627;56.43
Fresh Vegetables;12/15/2015;764;320.88
Spices;5/14/2018;2447;415.99
Breads & Buns;10/24/2018;1178;200.26
Fish;11/18/2015;1258;226.44
Organic Vegetables;8/28/2017;1425;441.75
Health Drinks;6/29/2018;1889;774.49
Legumes;3/14/2017;2396;311.48
Spices;11/18/2015;1396;237.32
Flour;4/26/2018;1792;680.96
Eggs;11/18/2015;1305;404.55
Biscuits;9/27/2016;1703;681.2
Soft Drinks;5/17/2017;2184;393.12
Flour;10/13/2018;721;129.78
Health Drinks;10/10/2017;1539;184.68
Noodles;06/03/2015;2491;323.83
Cookies;6/25/2016;875;385
Noodles;10/17/2017;1177;411.95
Chicken;07/03/2018;1398;489.3
Chocolates;09/02/2015;1379;441.28
Spices;12/01/2015;2222;688.82
Flour;12/05/2018;1540;569.8
Health Drinks;08/09/2016;2273;909.2
Fresh Fruits;12/01/2015;1655;264.8
Cookies;12/04/2017;604;126.84
Meat;08/09/2016;1123;505.35
Health Drinks;5/17/2017;517;82.72
Organic Vegetables;03/09/2017;1274;445.9
Chicken;09/10/2015;1414;622.16
Health Drinks;2/14/2017;2476;891.36
Flour;4/21/2018;1466;659.7
Organic Staples;10/14/2015;1807;704.73
Fresh Vegetables;07/08/2015;1998;119.88
Cakes;6/29/2016;768;299.52
Flour;11/14/2017;729;51.03
Biscuits;9/20/2015;684;294.12
Cookies;10/04/2015;842;370.48
Breads & Buns;3/26/2018;1838;257.32
Spices;9/20/2015;681;81.72
Edible Oil & Ghee;11/20/2018;1733;207.96
Salt;02/11/2018;1678;755.1
Eggs;05/03/2017;1862;819.28
Health Drinks;12/10/2018;1015;294.35
Cookies;9/18/2017;650;253.5
Health Drinks;4/17/2018;2120;742
Health Drinks;9/16/2018;678;47.46
Biscuits;12/01/2018;1436;516.96
Organic Fruits;12/10/2018;2464;837.76
Cakes;07/11/2016;1268;63.4
Salt;12/15/2016;601;246.41
Organic Fruits;07/11/2016;1482;548.34
Spices;9/14/2018;1495;343.85
Organic Fruits;11/23/2018;1939;135.73
Organic Vegetables;12/30/2017;1948;642.84
Organic Vegetables;9/18/2017;619;229.03
Salt;10/15/2015;525;157.5
Breads & Buns;9/14/2018;784;266.56
Organic Staples;2/14/2017;2123;148.61
Meat;11/30/2018;1656;629.28
Cakes;07/11/2016;967;251.42
Health Drinks;10/21/2015;1137;466.17
Health Drinks;08/09/2016;1596;526.68
Salt;07/07/2018;722;259.92
Legumes;7/28/2017;1419;85.14
Salt;5/30/2018;900;405
Fresh Vegetables;12/02/2018;2097;880.74
Biscuits;04/07/2015;589;170.81
Cakes;11/05/2017;1069;288.63
Soft Drinks;02/06/2018;1216;231.04
Flour;12/05/2017;859;180.39
Edible Oil & Ghee;5/30/2018;2301;161.07
Biscuits;10/22/2017;805;193.2
Fish;10/13/2018;2021;848.82
Cookies;04/08/2017;1364;95.48
Soft Drinks;11/05/2017;1032;206.4
Fish;4/16/2016;2388;597
Cakes;12/09/2017;924;120.12
Fresh Fruits;4/16/2016;615;221.4
Salt;11/21/2016;1085;455.7
Edible Oil & Ghee;09/05/2015;2151;795.87
Meat;11/30/2016;1073;397.01
Chocolates;05/01/2018;951;95.1
Rice;12/10/2018;745;149
Rice;12/25/2018;1850;388.5
Soft Drinks;11/11/2018;1757;597.38
Chicken;05/01/2017;2191;810.67
Salt;9/29/2018;1532;337.04
Edible Oil & Ghee;3/13/2016;1423;156.53
Chocolates;10/30/2018;1673;602.28
Organic Fruits;12/08/2018;1108;409.96
Health Drinks;09/12/2018;1637;343.77
Salt;10/14/2018;2389;238.9
Organic Vegetables;09/07/2018;566;249.04
Chocolates;11/16/2018;1353;432.96
Soft Drinks;11/15/2015;2410;241
Fresh Fruits;7/20/2015;1008;372.96
Health Drinks;4/21/2018;1734;173.4
Cookies;08/12/2018;1066;234.52
Cookies;8/21/2018;1197;418.95
Cakes;11/24/2015;758;90.96
Flour;5/27/2018;2181;545.25
Eggs;09/07/2018;1702;238.28
Chicken;07/04/2017;2439;1097.55
Fish;12/03/2017;1226;294.24
Organic Vegetables;7/31/2018;834;366.96
Spices;11/04/2017;1137;238.77
Organic Fruits;6/17/2017;2102;210.2
Meat;1/31/2015;1820;819
Biscuits;07/04/2017;1088;108.8
Salt;9/29/2018;1555;279.9
Cookies;03/07/2015;610;54.9
Chocolates;10/02/2016;2440;244
Meat;8/22/2018;1167;198.39
Flour;11/23/2015;1234;74.04
Fresh Fruits;11/03/2017;1389;555.6
Fish;10/11/2015;1285;385.5
Salt;6/20/2017;1239;322.14
Breads & Buns;10/30/2018;1831;109.86
Soft Drinks;12/20/2015;1605;497.55
Cakes;12/20/2015;2343;328.02
Spices;04/12/2017;840;67.2
Soft Drinks;4/23/2018;2467;888.12
Chocolates;6/17/2017;1004;100.4
Fresh Fruits;05/05/2017;617;252.97
Cakes;8/21/2018;1652;710.36
Fresh Fruits;10/01/2017;732;175.68
Organic Fruits;10/01/2018;1231;110.79
Meat;6/17/2017;1586;317.2
Salt;11/23/2015;1425;384.75
Chocolates;1/27/2016;1018;274.86
Noodles;6/16/2018;1810;307.7
Chicken;10/30/2018;621;111.78
Health Drinks;05/05/2018;2300;805
Chocolates;1/19/2015;1064;457.52
Fresh Vegetables;12/17/2016;1298;64.9
Fresh Vegetables;10/15/2016;613;275.85
Breads & Buns;10/22/2018;1857;761.37
Organic Fruits;12/17/2016;1753;350.6
Eggs;12/17/2016;2209;287.17
Eggs;12/10/2017;2126;106.3
Breads & Buns;09/07/2018;1154;80.78
Cakes;09/01/2018;665;252.7
Cakes;12/17/2016;2338;116.9
Chocolates;12/11/2018;2253;292.89
Organic Vegetables;10/30/2018;1082;194.76
Legumes;10/15/2016;1192;298
Soft Drinks;5/26/2017;1190;226.1
Organic Fruits;12/11/2018;1405;266.95
Salt;10/30/2018;1603;721.35
Flour;8/25/2016;1996;658.68
Soft Drinks;12/14/2018;940;347.8
Fresh Fruits;12/01/2016;1621;713.24
Health Drinks;8/25/2016;2329;558.96
Rice;2/18/2015;547;164.1
Fish;12/14/2018;1821;327.78
Eggs;10/15/2016;1717;669.63
Salt;11/13/2016;1231;258.51
Health Drinks;05/04/2015;1055;94.95
Cookies;5/25/2018;2274;977.82
Organic Staples;06/04/2017;683;293.69
Organic Staples;3/17/2017;1365;163.8
Salt;9/25/2016;1588;428.76
Cakes;03/05/2016;1743;610.05
Health Drinks;06/04/2017;855;111.15
Noodles;5/14/2017;1073;107.3
Eggs;3/16/2018;1940;232.8
Edible Oil & Ghee;12/06/2016;1238;321.88
Fresh Fruits;1/15/2017;2338;537.74
Fish;10/12/2018;1919;594.89
Organic Fruits;09/07/2016;2008;301.2
Health Drinks;6/30/2018;1434;616.62
Spices;7/31/2016;1139;296.14
Eggs;9/14/2015;1378;96.46
Fish;11/05/2015;2131;277.03
Cakes;07/06/2018;1941;718.17
Biscuits;10/28/2017;1879;93.95
Cakes;10/28/2017;1770;88.5
Noodles;10/28/2017;613;49.04
Spices;10/20/2018;1024;81.92
Edible Oil & Ghee;7/28/2015;1894;473.5
Fresh Vegetables;3/31/2015;723;65.07
Health Drinks;8/13/2016;1033;351.22
Salt;09/04/2017;2264;226.4
Spices;9/13/2015;1574;94.44
Chocolates;10/22/2017;2292;252.12
Flour;09/11/2018;560;50.4
Fresh Vegetables;9/24/2018;1229;405.57
Flour;10/31/2016;2409;505.89
Fresh Fruits;08/08/2016;2338;116.9
Chocolates;09/08/2017;505;45.45
Fish;09/11/2018;775;341
Chicken;11/24/2018;1888;415.36
Spices;11/24/2018;1170;362.7
Cookies;4/14/2017;858;77.22
Meat;10/31/2016;1335;307.05
Biscuits;12/11/2017;1088;446.08
Health Drinks;3/22/2017;2129;830.31
Flour;12/11/2017;1120;56
Rice;02/11/2015;1209;60.45
Spices;11/18/2017;2146;386.28
Health Drinks;1/16/2018;1717;412.08
Meat;1/29/2018;2290;938.9
Fish;02/11/2015;2333;839.88
Chocolates;09/07/2015;2374;997.08
Fish;09/07/2015;601;30.05
Meat;10/20/2017;1224;550.8
Health Drinks;5/26/2016;764;114.6
Chocolates;8/20/2015;2059;102.95
Organic Staples;5/21/2015;2016;645.12
Chocolates;6/25/2017;1147;504.68
Edible Oil & Ghee;12/01/2017;1973;848.39
Health Drinks;4/20/2015;2131;362.27
Chocolates;10/03/2015;2187;131.22
Meat;10/09/2018;842;303.12
Soft Drinks;9/13/2016;1008;403.2
Meat;12/01/2017;2194;153.58
Edible Oil & Ghee;5/26/2016;2061;886.23
Salt;01/02/2018;1846;406.12
Soft Drinks;4/20/2015;1030;257.5
Noodles;09/10/2017;781;62.48
Organic Vegetables;5/24/2016;751;127.67
Cakes;07/12/2016;1753;385.66
Fresh Fruits;5/30/2018;1336;440.88
Legumes;01/03/2016;1951;370.69
Cookies;06/07/2015;1857;501.39
Eggs;09/08/2018;1211;72.66
Biscuits;07/12/2016;1840;257.6
Fish;03/05/2016;1401;280.2
Cakes;4/28/2017;1238;544.72
Edible Oil & Ghee;11/19/2018;725;181.25
Legumes;6/25/2017;789;181.47
Organic Vegetables;10/17/2015;1987;397.4
Noodles;06/12/2018;598;47.84
Fresh Fruits;12/06/2015;1074;193.32
Fish;12/02/2018;2038;203.8
Meat;11/06/2018;856;316.72
Cakes;06/04/2018;976;409.92
Meat;12/16/2015;659;144.98
Organic Staples;7/18/2016;1530;214.2
Meat;9/22/2018;1224;97.92
Legumes;3/19/2017;1650;346.5
Health Drinks;6/28/2017;1109;221.8
Chocolates;09/03/2017;929;325.15
Eggs;3/31/2018;2074;601.46
Breads & Buns;12/08/2018;1774;212.88
Cookies;10/31/2015;2062;144.34
Soft Drinks;11/25/2015;663;271.83
Organic Vegetables;09/03/2017;2080;145.6
Soft Drinks;9/15/2018;622;37.32
Organic Vegetables;11/07/2016;2087;166.96
Noodles;6/24/2018;1536;245.76
Cakes;03/06/2018;767;222.43
Fish;8/24/2016;1888;320.96
Cakes;10/31/2015;1504;300.8
Fresh Fruits;12/01/2017;809;137.53
Breads & Buns;9/29/2015;728;167.44
Legumes;3/19/2017;737;294.8
Rice;10/31/2015;1631;456.68
Chicken;12/01/2017;2036;101.8
Organic Vegetables;05/12/2018;1033;392.54
Edible Oil & Ghee;09/01/2018;832;158.08
Fish;11/26/2018;2397;1006.74
Edible Oil & Ghee;11/05/2018;1659;547.47
Biscuits;6/24/2018;959;402.78
Chocolates;11/05/2018;2348;469.6
Organic Fruits;12/05/2016;815;244.5
Fresh Fruits;11/01/2016;2417;314.21
Cookies;7/15/2018;1628;374.44
Cookies;09/12/2015;2083;770.71
Chocolates;12/04/2016;2201;814.37
Organic Staples;7/13/2016;1203;168.42
Fish;6/25/2018;2250;922.5
Salt;12/01/2015;1098;428.22
Legumes;3/27/2018;1717;652.46
Noodles;08/01/2017;1368;300.96
Salt;1/19/2018;1296;336.96
Organic Staples;09/06/2017;525;99.75
Meat;5/18/2015;635;146.05
Chicken;12/27/2015;2097;880.74
Fresh Fruits;11/14/2017;1505;346.15
Cookies;09/09/2015;2057;143.99
Meat;7/25/2018;1510;90.6
Organic Vegetables;6/21/2018;583;180.73
Breads & Buns;03/11/2015;1189;237.8
Organic Fruits;12/19/2017;1569;156.9
Fresh Fruits;7/13/2018;1503;180.36
Soft Drinks;8/27/2017;2413;1085.85
Fresh Fruits;10/31/2015;861;370.23
Soft Drinks;1/27/2016;2334;490.14
Organic Fruits;11/14/2017;2306;714.86
Fresh Vegetables;1/19/2018;2314;647.92
Organic Vegetables;12/01/2017;2432;1094.4
Legumes;12/01/2015;2172;369.24
Soft Drinks;8/17/2018;2228;111.4
Cakes;10/12/2016;1970;374.3
Cookies;7/25/2018;1510;377.5
Health Drinks;11/05/2018;2250;495
Biscuits;08/12/2017;1206;373.86
Salt;3/24/2017;959;143.85
Fresh Vegetables;05/10/2015;1259;302.16
Salt;12/29/2018;1299;493.62
Health Drinks;10/27/2017;1508;316.68
Noodles;09/06/2016;2041;816.4
Health Drinks;4/29/2015;1102;297.54
Rice;3/27/2018;1690;135.2
Biscuits;08/06/2018;752;255.68
Health Drinks;9/23/2017;2393;454.67
Biscuits;12/29/2018;955;429.75
Edible Oil & Ghee;07/10/2018;1585;190.2
Edible Oil & Ghee;11/08/2016;526;152.54
Cookies;12/23/2017;1158;463.2
Health Drinks;11/03/2017;1021;357.35
Fish;12/25/2018;2444;513.24
Legumes;11/03/2017;1656;165.6
Salt;08/06/2018;1710;376.2
Rice;1/13/2015;1497;164.67
Salt;12/25/2016;1013;243.12
Noodles;12/23/2017;1318;329.5
Chicken;12/16/2015;1655;513.05
Biscuits;6/30/2017;951;275.79
Cookies;02/02/2017;723;122.91
Cakes;06/09/2015;697;132.43
Health Drinks;12/29/2018;1161;301.86
Legumes;12/19/2015;2279;592.54
Biscuits;12/23/2015;1995;778.05
Fresh Fruits;8/15/2017;623;199.36
Fresh Fruits;8/23/2018;660;59.4
Organic Vegetables;11/06/2018;2152;215.2
Health Drinks;7/27/2018;2255;473.55
Legumes;1/21/2015;2312;485.52
Health Drinks;10/28/2018;717;301.14
Cakes;08/08/2015;1234;61.7
Cookies;7/27/2018;2487;696.36
Biscuits;1/28/2016;2223;955.89
Cakes;8/29/2015;1541;600.99
Spices;1/30/2017;504;55.44
Breads & Buns;3/19/2018;1941;756.99
Meat;3/24/2015;1758;158.22
Biscuits;4/23/2018;698;300.14
Fresh Fruits;12/15/2015;777;209.79
Cookies;3/16/2016;943;235.75
Spices;06/11/2018;1195;298.75
Chicken;12/12/2015;2230;802.8
Organic Fruits;12/12/2015;1889;302.24
Cookies;3/29/2016;2424;896.88
Fish;08/03/2018;1710;307.8
Rice;4/22/2017;2337;210.33
Eggs;6/17/2018;1074;311.46
Organic Vegetables;7/17/2017;2115;803.7
Organic Fruits;7/27/2018;541;27.05
Salt;5/16/2017;723;253.05
